"id","date","lon","lat","x","y","x.se","y.se","logit_g","logit_g.se","g"
"226070",2022-03-27 21:00:00,-37.7537879823108,-4.40023823611107,-4202.73245370805,-487.038554754571,0.181095692236265,0.208090810912779,3.62615861412305,1.21900922017457,0.97407192062313
"226070",2022-03-28 03:00:00,-37.8377977059708,-4.292189217041,-4212.08437336757,-475.056194268633,0.0922020429503791,0.0948545528656217,3.67319371441872,1.14927247668041,0.975233710577425
"226070",2022-03-28 09:00:00,-37.9444336365293,-4.19806036984043,-4223.9550308576,-464.6189474297,0.0973627793101792,0.104066607167141,3.602167873281,1.10829166510546,0.973459074218072
"226070",2022-03-28 15:00:00,-38.0421063705863,-4.1203895801418,-4234.82790987721,-456.007573596985,0.127817014977098,0.145793427782118,3.44091452098256,1.22056397789569,0.968959034075917
"226070",2022-03-28 21:00:00,-38.1081626647032,-4.06894008492967,-4242.181262902,-450.303829372188,0.135900736166268,0.152498433551447,3.0775424112055,1.3240500443708,0.955956827699458
"226070",2022-03-29 03:00:00,-38.174465280505,-3.98820328162911,-4249.56203633132,-441.354006327097,0.118898740107221,0.13851359500677,2.74333708600014,1.82063045423652,0.939535948658717
"226070",2022-03-29 09:00:00,-38.1906660359864,-3.97143596633898,-4251.36549618197,-439.495430937632,0.799198418047934,1.00797399155278,2.86884894344818,2.21903178859756,0.946284870048039
"226070",2022-03-29 15:00:00,-38.1795724662402,-3.97143837931075,-4250.13056564675,-439.495698401065,0.122709753912333,0.132803784770156,3.06665092045161,2.16851717391002,0.955495975159652
"226070",2022-03-29 21:00:00,-38.154615868173,-3.94857475587962,-4247.35240985798,-436.961438511455,0.18413688844961,0.157603194703308,3.22131498627798,2.22612054322108,0.961628565730918
"226070",2022-03-30 03:00:00,-38.1666290620108,-3.93115837633222,-4248.68971247879,-435.03101192897,0.245023201125796,0.283297835635331,3.36087279492454,2.3095515320625,0.966459080695643
"226070",2022-03-30 09:00:00,-38.1693200590042,-3.90336938580446,-4248.98927289383,-431.950972616216,0.193813860178408,0.220940922418533,3.54329318328604,2.41041090932661,0.971894806220671
"226070",2022-03-30 15:00:00,-38.2673439475708,-3.87426440733628,-4259.90124225464,-428.725184301153,0.0952573109654606,0.101000284558274,3.95806962571448,1.60813939965378,0.981258022041038
"226070",2022-03-30 21:00:00,-38.3914648212148,-3.7513773971169,-4273.7183147055,-415.106493804614,0.259153625661624,0.215166149942097,4.10048374781937,1.34044530704464,0.983705256545764
"226070",2022-03-31 03:00:00,-38.5208514635746,-3.63461218211161,-4288.12156984845,-402.168037144315,0.111728661521149,0.13000858386385,4.09399226867715,1.34881662045151,0.983600875782226
"226070",2022-03-31 09:00:00,-38.6534444138208,-3.54890434482575,-4302.88174955263,-392.672052718274,0.129871667900884,0.15579709145633,4.02989080643616,1.20125730204712,0.982534205787384
"226070",2022-03-31 15:00:00,-38.7899529247698,-3.45660987466136,-4318.07780748043,-382.447301093055,0.185403196595668,0.223041722809948,3.86679346951276,1.25246507653903,0.979503536112254
"226070",2022-03-31 21:00:00,-38.9090246791479,-3.38945179697871,-4331.33281454565,-375.007895042832,0.150992177450978,0.159172966371642,3.50675706855895,1.42092512091215,0.970879418019443
"226070",2022-04-01 03:00:00,-39.0159490391767,-3.32163853394769,-4343.23557985746,-367.49644209879,0.168165167548951,0.18636540971877,3.37079568272344,1.55098328566931,0.966779255696699
"226070",2022-04-01 09:00:00,-39.0973966982033,-3.29337834442595,-4352.3022917866,-364.366308466331,0.434804831499727,0.376762776976801,3.30523629219184,1.7632414370525,0.964608010135921
"226070",2022-04-01 15:00:00,-39.0999920746674,-3.26845710694342,-4352.591207773,-361.606076026003,0.099131983683379,0.108232436954331,3.52600501698587,1.51567706652999,0.971418702624144
"226070",2022-04-01 21:00:00,-39.1394014386561,-3.22643777164474,-4356.97823810471,-356.952245390138,0.138727759547515,0.138552041687366,3.77562028192246,1.1504606025877,0.977590815185466
